"3686","Afdeling Grevinge","3705","os2intra_organizaiton_tax",,"filtered_html","10",,"GREV-SKOLE"
"3687","Afdeling Grevinge Sprog","3705","os2intra_organizaiton_tax",,"filtered_html","11",,"GREV-SPROG"
"3688","Højby Afdeling Modtagerklasser","3312","os2intra_organizaiton_tax",,"filtered_html","12",,"HØJBY-MOD"
"3690","Højby Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","13",,"HØJBY-SFO1"
"3691","Højby Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","14",,"HØJBY-SFO2"
"3692","Hørve Afdeling Heldagsklassen","3312","os2intra_organizaiton_tax",,"filtered_html","20",,"HØRVE-HELD"
"3693","Hørve Afdeling Servicedistrikt","3312","os2intra_organizaiton_tax",,"filtered_html","24",,"HØRVE-SERV"
"3694","Hørve Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","22",,"HØRVE-SFO1"
"3695","Hørve Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","23",,"HØRVE-SFO2"
"3696","Hørve Afdeling Skole","3312","os2intra_organizaiton_tax",,"filtered_html","19",,"HØRVE-SKOL"
"3697","Nordskolen","3312","os2intra_organizaiton_tax",,"filtered_html","8",,"NORDSKOLEN"
"3703","Odden Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","9",,"ODDEN-SFO1"
"3704","Odden Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","10",,"ODDEN-SFO2"
"3705","Sydskolen","3312","os2intra_organizaiton_tax",,"filtered_html","9",,"SYDSKOLEN"
"3706","Vig Afdeling Servicedistrikt","3312","os2intra_organizaiton_tax",,"filtered_html","5",,"VIG-SERV"
"3707","Vig Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","2",,"VIG-SFO1"
"3708","Vig Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","3",,"VIG-SFO2"
"3709","Vig Afdeling Specialklasserne","3312","os2intra_organizaiton_tax",,"filtered_html","1",,"VIG-SPECIA"
"3710","Afdeling Vig special SFO","3705","os2intra_organizaiton_tax",,"filtered_html","4",,"VIG-SP-SFO"
"3711","PA-elever","3373","os2intra_organizaiton_tax",,"filtered_html","3",,"PA-ELEVER"
"3737","Projekt De utrolige år","3287","os2intra_organizaiton_tax",,"filtered_html","2",,"PRO-DE-UT"
"3756","Billesvej Afdeling SFO1","3312","os2intra_organizaiton_tax",,"filtered_html","3",,"BILLE-SFO1"
"3757","Billesvej Afdeling SFO2","3312","os2intra_organizaiton_tax",,"filtered_html","4",,"BILLE-SFO2"
"3758","Billesvej Afdeling Skole","3312","os2intra_organizaiton_tax",,"filtered_html","1",,"BILLE-SKOL"
"3759","Grundtvigsvej Afdeling Skole","3312","os2intra_organizaiton_tax",,"filtered_html","2",,"GRUND-SKOL"
"3760","Visitation","3773","os2intra_organizaiton_tax",,"filtered_html","0",,"VISITATION"
"3762","Servicedistrikt Nordskolen","3312","os2intra_organizaiton_tax",,"filtered_html","0",,"SERV-NORD"
"3771","Børnehuset i Vig","3312","os2intra_organizaiton_tax",,"filtered_html","0",,"BØRNE-VIG"
"3772","Uddannelsescenter Odsherred","3312","os2intra_organizaiton_tax",,"filtered_html","7",,"UDDCENODSH"
"3773","Omsorg og Sundhed","1","os2intra_organizaiton_tax",,"filtered_html","26",,"OMS-SUND"
"3774","Social og Psykiatri","1","os2intra_organizaiton_tax",,"filtered_html","28",,"SOC-PSY"
"3783","Døgnpleje","3287","os2intra_organizaiton_tax",,"filtered_html","1",,"DØGNPL"
"3784","Praktisk, pædagogisk støtte i hjemmet","3287","os2intra_organizaiton_tax",,"filtered_html","0",,"PRAKPÆDSTH"
"3795","Sejrsbo","3773","os2intra_organizaiton_tax",,"filtered_html","7",,"SEJRSBO"
"3850","Borgerrådgiver","3624","os2intra_organizaiton_tax",,"filtered_html","0",,"BORGERRÅDG"
"3851","Aktivt Liv","3773","os2intra_organizaiton_tax",,"filtered_html","2",,"AKT-LIV"
"3852","Modtagelse og Visitation","3773","os2intra_organizaiton_tax",,"filtered_html","1",,"MODT-VIS"
"3925","Plejecentre fælles","3773","os2intra_organizaiton_tax",,"filtered_html","0",,"PLEJEC-FÆL"
"4045","Uledsaget flygtningebarn","3287","os2intra_organizaiton_tax",,"filtered_html","4",,"ULEDFLBARN "
"4051","Hørve Afdeling Sprogklasse","3312","os2intra_organizaiton_tax",,"filtered_html","21",,"HØRV-SPROG"
"4052","Nordisk Center for Lokale Fødevarer","3497","os2intra_organizaiton_tax",,"filtered_html","5",,"NCLF"
